text,label
"Madam aapke bacche ne school mein bahut achha kiya today.",0
"Yaar yeh sardi mein kuch chai bana. Main aa raha hoon.",0
"Hello this is from the bank. Your fixed deposit has matured.",0
"Sir your business registration documents are ready for pickup.",0
"Bhai kuch naya sikha kya recently? Main Python seekh raha hoon.",0
"Hi this is from the coaching center. Result day is this Saturday.",0
"Sir your ambulance booking has been confirmed for the patient transfer.",0
"Madam aapki plant ki delivery kal hogi. Ghar pe rehna.",0
"Yaar sab kuch sahi ho jaayega. Tension mat le. Main hoon na.",0
"Hello from the senior citizens club. Monthly gathering this Sunday.",0
"Sir your e-stamp paper order is ready for download.",0
"Bhai kal ki party mein kaunsa DJ hai? Pata hai kya?",0
"Hi this is from the adoption center. Your application has moved to next stage.",0
"Sir your car loan foreclosure request has been approved.",0
"Madam aapki saheli ne poochha hai ke aap theek hain.",0
"Yaar ek kaam karo. Woh document mujhe forward kar do email pe.",0
"Hello this is from the art gallery. Your painting is on display this week.",0
"Sir your gym locker renewal is due at the end of this month.",0
"Bhai teri maa ne halwa banaya hai. Aaja le jaana.",0
"Hi this is from the music school. Your child's recital is next Sunday.",0
"Sir your post office savings account interest has been credited.",0
"Madam ghar pe koi nahi tha toh parcel neighbor ko de diya.",0
"Yaar kuch din se tumhara phone nahi lag raha. Sab theek to hai?",0
"Hello from the recycling center. Collection day is Wednesday.",0
"Sir your annual insurance premium receipt has been emailed.",0
"Bhai woh match mein zyada mat bhaago. Injury ho sakti hai.",0
"Hi the new apartment we looked at has one unit left. Interested?",0
"Sir your document attestation is complete. Please collect from the notary.",0
"Madam aapki new saree ka blouse kal tak tayyar ho jaayega.",0
"Yaar kal se office mein naya project shuru ho raha hai. Exciting hai.",0
"Hello from the Diwali committee. Decoration duty list is out.",0
"Sir the school transport is delayed by 15 minutes today.",0
"Bhai woh dono bahut achhe hain. Tumhe unse milwana chahiye.",0
"Hi this is from the animal shelter. The dog you inquired about is still available.",0
"Sir your car tires have been balanced and rotated as requested.",0
"Madam aapka beta kal se naye school mein join karega.",0
"Yaar aaj ka din bahut produktive tha. Feel good kar raha hoon.",0
"Hello this is from the courier company. Delivery attempted. Please reschedule.",0
"Sir the builder has confirmed handover by next month.",0
"Bhai raat ko khaana bahar khate hain? Family ke saath aao.",0
"Hi this is from the IELTS center. Your score report is ready.",0
"Sir your property tax payment has been successfully recorded.",0
"Madam aapki bahu ka bacha healthy hai. Mother and baby dono theek hain.",0
"Yaar kal ek motivational speaker aa raha hai college mein. Chaloge?",0
"Hello the office will remain closed on Monday for a national holiday.",0
"Sir your complaint about the billing error has been resolved.",0
"Bhai yaar is baar trip pe pakka aana. Last time miss kar diya.",0
"Hi this is from the community center. Zumba class starts this week.",0
"Sir your car insurance claim has been approved and amount will be credited.",0
"Madam aapka subscription renewal successful raha hai.",0
"Yaar bahut time ho gaya baat kiye. Sunday ko milte hain pakka.",0
"Hello this is from the hardware store. Your order is ready for pickup.",0
"Sir your blood pressure readings are within normal range.",0
"Bhai kal ki flight mein window seat milegi kya? Check karo please.",0
"Hi this is from the kindergarten. Open house is this Saturday.",0
"Sir the annual society picnic will be held at Lonavala next month.",0
"Madam aapka mobile insurance claim approved ho gaya hai.",0
"Yaar yeh naya restaurant try karte hain. Saturday ko plan karte hain.",0
"Hello this is from the NGO. Thank you for your volunteer work last week.",0
"Sir your printing job is complete. 200 copies ready for pickup.",0
"Bhai woh coding problem solve ho gayi kya jis pe kaam kar rahe the?",0
"Hi this is from the fitness app. You completed a 30-day streak. Congratulations!",0
"Sir your rental agreement has been extended for another 11 months.",0
"Madam aapka pan card dispatch ho gaya hai. 3-5 din mein aayega.",0
"Yaar kitna accha laga kal milke. Bahut dino baad hasa itna.",0
"Hello this is from the bank helpdesk. Your query has been resolved.",0
"Sir your new credit card limit has been enhanced as requested.",0
"Bhai kal test hai. Raat ko padhne baithna hoga.",0
"Hi this is from the school. Student council nominations are open.",0
"Sir your annual leave encashment has been processed.",0
"Madam aapki building society ka annual meeting kal hai.",0
"Yaar mujhe ek achha barber suggest karo. Naya area hai mera.",0
"Hello this is from the post office. Your speed post has been delivered.",0
"Sir your freelance payment has been processed and will reflect in 2 days.",0
"Bhai woh kaam ho gaya jo tune bola tha. Kal le jaana file.",0
"Hi this is from the legal firm. Your documentation work is complete.",0
"Sir your vehicle road tax has been paid and receipt emailed.",0
"Madam aapki society mein new rules implement ho rahe hain parking ke liye.",0
"Yaar bahut time se mila nahi. Kab free ho tum? Coffee chalega.",0
"Hello this is from the travel agent. Your hotel booking is confirmed.",0
"Sir your scholarship has been renewed for the next academic year.",0
"Bhai kya tumhara wifi share kar sakte ho thodi der ke liye?",0
"Hi this is from the community library. Your reserved book has arrived.",0
"Sir your factory inspection report has been submitted to the authority.",0
"Madam aapka ghar ka vastu check karwana hai toh Sunday ko expert aa sakte hain.",0
"Yaar yeh duniya mein sab kuch itna fast change ho raha hai.",0
"Hello this is from the toy store. Your order is out for delivery.",0
"Sir your health certificate for the job has been attested.",0
"Bhai ek kaam tha. Kya tum mujhe airport se pick kar sakte ho?",0
"Hi this is from the sports academy. Your ward has been selected for district team.",0
"Sir your account payee cheque has been cleared successfully.",0
"Madam kal subah 7 baje society ki garden mein yoga hai. Aana.",0
"Yaar woh kaam karte waqt jo gana sun raha tha. Kya tha uska naam?",0
"Hello from the cultural club. Holi event planning is underway.",0
"Sir your NOC for property sale has been issued by the society.",0
"Bhai main office mein ek ghante mein aata hoon. Baith ke wait karo.",0
"Hi this is from the school canteen. New menu launched from Monday.",0
"Sir your gas meter reading has been recorded for billing.",0
"Madam aapke liye ek parcel aaya hai. Kaun lega?",0
"Yaar itna sochte kyun ho. Sab theek ho jaayega.",0
"Hello this is from the cooperative bank. Your loan statement is ready.",0
"Sir the annual tree plantation drive is this Sunday. Join us.",0
"Bhai kal raat ko khaana mere ghar pe. Mummy ne bulaya hai.",0
"Hi this is from the tour operator. Final payment for the trip is due this week.",0
"Sir your factory safety audit has been completed. Report sent to email.",0
"Madam aapka passport size photo tayaar ho gaya hai studio mein.",0
"Yaar aaj bahut accha weather hai. Bahar nikalo thodi der.",0
"Hello from the school parents group. Field trip permission slip due Friday.",0
"Sir your dividend from the cooperative society has been credited.",0
"Bhai woh assignment ki deadline extend ho gayi hai. Aaram se karo.",0
"Hi this is from the club. Swimming pool maintenance done. Open from tomorrow.",0
"Sir your UPI limit has been increased as requested.",0
"Madam aapke ghar ke paas naya bakery khula hai. Try karna chahiye.",0
"Yaar sab milke ek surprise party plan kar rahe hain uske liye.",0
"Hello this is from the interior designer. Samples have arrived for review.",0
"Sir your nominee update in insurance policy is complete.",0
"Bhai kal ki exam ke liye best of luck. Tu kar lega.",0
"Hi this is from the wedding planner. Your booking is confirmed.",0
"Sir your car parking sticker has been renewed for this year.",0
"Madam aapki daughter ne audition mein select ho gayi hai. Badhai ho.",0
"Yaar woh dono aaj bhi usi jagah milte hain. Kuch nahi badla.",0
"Hello this is from the cooperative housing society. AGM minutes shared.",0
"Sir your employee ID card is ready for collection from HR.",0
"Bhai yeh sardi mein trip plan karte hain pahaadon ki. Kaisa lage?",0
"Hi this is from the bakery. Your birthday cake order is confirmed.",0
"Sir your pending dues have been waived off as a goodwill gesture.",0
"Madam aapka bhai kal pahunch raha hai. Airport pe jaana hai kya?",0
"Yaar main tumhare liye kuch bhi kar sakta hoon. Dost hoon na.",0
"Hello this is from the security agency. Your CCTV installation is done.",0
"Sir your income certificate application has been approved.",0
"Bhai kal match mein poora support dena. Team ko zaroorat hai.",0
"Hi this is from the eye bank. Your appointment is confirmed.",0
"Sir your subscription to the magazine has been extended free of cost.",0
"Madam aapki mummy ki dawa ki delivery ho gayi hai.",0
"Yaar aaj main bahut emotional tha. Par ab theek hoon. Baat karte hain kal.",0
"Hello from the city library. Book exhibition is on all week.",0
"Sir your online return filing has been successfully completed.",0
"Bhai woh car mein mera charger chhoot gaya. De dena kal.",0
"Hi this is from the language school. Your batch starts this Monday.",0
"Sir your pension account nomination has been updated.",0
"Madam aapke building mein naya dustbin system install hua hai.",0
"Yaar tumhara smile bahut contagious hai. Khush rehna.",0
"Hello this is from the hardware store. Your order will be delivered tomorrow.",0
"Sir your GST registration certificate is ready for download.",0
"Bhai main kal early aa jaata hoon. Saath mein breakfast karte hain.",0
"Hi this is from the school. Annual sports day is on the 15th.",0
"Sir your car test drive booking is confirmed for Saturday.",0
"Madam aapke ghar ke paas naya park banaya ja raha hai.",0
"Yaar woh project mein jo idea diya tha tumne bilkul sahi tha.",0
"Hello from the tech club. Hackathon registrations are open.",0
"Sir your utility bills for the month have all been received.",0
"Bhai aaj office mein presentation di. Boss bahut khush tha.",0
"Hi this is from the tutoring center. Mock tests start this week.",0
"Sir your accident insurance payout has been processed.",0
"Madam aapke ghar ki interior work Monday se shuru hogi.",0
"Yaar itna kuch sikha is saal. Life mein bahut kuch badla.",0
"Hello this is a friendly reminder that your club subscription is due.",0
"Sir your passport photo attestation is done. Please collect.",0
"Bhai kal ki test match ke liye good luck.",0
"Hi this is from the community FM. Your request song will play tonight.",0
"Sir your school fee concession application has been approved.",0
"Madam aapka bhai ka wedding reception kal hai na? Dress ready hai?",0
"Yaar sab kuch sahi ho raha hai abhi. Life acchi chal rahi hai.",0
"Hello this is from the apartment association. New committee formed.",0
"Sir your driving test appointment is tomorrow at 9 AM.",0
"Bhai aaj ka game cancel kiya kya? Koi bola nahi mujhe.",0
"Hi this is from the school. Your daughter got full marks in maths.",0
"Sir your mobile insurance claim has been settled.",0
"Madam aapki sister ki delivery date near hai. Kuch help chahiye?",0
"Yaar kal bahut funny video dekhi. Share karunga tujhe.",0
"Hello this is from the housing authority. Your flat allotment letter is ready.",0
"Sir your biometric attendance registration is done.",0
"Bhai kal kaam nahi hai. Ghumne chalte hain kuch.",0
"Hi this is from the meditation center. Weekend retreat registrations open.",0
"Sir your annual appraisal letter has been sent to your email.",0
"Madam aapka beta aaj school mein bahut accha behave kiya.",0
"Yaar bahut dino baad sab saath milenge. Bahut excited hoon.",0
"Hello",0
"Hi",0
"Okay",0
"Yes",0
"No",0
"Sure",0
"Alright",0
"Fine",0
"Thanks",0
"Thank you",0
"Happy birthday",0
"Good morning",0
"Good night",0
"Good evening",0
"How are you",0
"I am fine",0
"See you later",0
"Take care",0
"Bye",0
"Goodbye",0
"Haan",0
"Haan ji",0
"Theek hai",0
"Bilkul",0
"Nahin",0
"Shukriya",0
"Namaste",0
"Kal milte hain",0
"Achha",0
"Thik hai yaar",0
"Hmm",0
"Okay got it",0
"Sure no problem",0
"Sounds good",0
"Of course",0
"Absolutely",0
"Let me check",0
"Hold on",0
"One second",0
"Just a moment",0
"I will call you back",0
"Can you hear me",0
"Hello can you hear me",0
"Are you there",0
"Sorry I missed your call",0
"I was busy",0
"Call you later",0
"I am in a meeting",0
"Let me get back to you",0
"Okay I understand",0
"Got it thanks",0
"Will do",0
"No worries",0
"My pleasure",0
"Anytime",0
"Talk soon",0
"Catch you later",0
"Have a good day",0
"Have a nice day",0
"Take it easy",0
"All good here",0
"Everything is fine",0
"Nothing much",0
"Just calling to check",0
"Was thinking about you",0
"Long time no talk",0
"How have you been",0
"What is up",0
"What are you doing",0
"Where are you",0
"Are you home",0
"When are you free",0
"Let us meet up",0
"Sounds like a plan",0
"I am on my way",0
"Almost there",0
"Reached",0
"Just reached home",0
"Leaving now",0
"Give me 10 minutes",0
"5 minute mein aata hoon",0
"Ruk jao main aa raha hoon",0
"Haan bolo",0
"Kya hua",0
"Sab theek",0
"Kaisa hai",0
"Theek hoon main",0
"Kuch kaam tha",0
"Baad mein baat karte hain",0
"Abhi busy hoon",0
"Phone rakh deta hoon",0
"Okay bye",0
"Chalo bye",0
"Kal baat karte hain",0
"Raat ko call karna",0
"Sorry late ho gaya",0
"Nahi yaar kuch nahi",0
"Ha ha theek hai",0
"Chal theek hai",0
"Wait kar",0
"Ek second",0
"Haan sun",0
"Bata kya hua",0
"Achha suno",0
"Okay samajh gaya",0
"Hmm haan",0
"Acha kal dekhte hain",0
"Yaar kal baat karte hain",0
"Sorry call cut ho gaya",0
"Network nahi tha",0
"Signal nahi aa raha tha",0
"Hello hello can you hear",0
"Sorry I could not hear you",0
"Can you repeat that",0
"Say that again please",0
"I did not catch that",0
"Pardon",0
"What did you say",0
"Sorry bad connection",0
"You are breaking up",0
"Let me call you back",0
"My phone was on silent",0
"I was sleeping",0
"Just woke up",0
"Having dinner",0
"I am eating right now",0
"In the middle of something",0
"At the gym",0
"Driving right now",0
"On the road",0
"At office",0
"Just got to office",0
"Heading home now",0
"Stuck in traffic",0
"At the doctor",0
"In a meeting right now",0
"Step outside and call",0
"Let me go to a quiet place",0
"Okay I am listening now",0
"Yes go ahead",0
"Tell me",0
"What happened",0
"Is everything okay",0
"Are you alright",0
"Hope you are well",0
"Doing well thanks",0
"Not too bad",0
"Could be better",0
"A little tired",0
"Had a long day",0
"Very busy these days",0
"Finally some free time",0
"What a day it was",0
"So tired yaar",0
"Bahut thaka hoon",0
"Kafi busy tha",0
"Aaj bohot kaam tha",0
"Chal sun ek baat",0
"Achha suno ek kaam tha",0
"Bhai ek minute",0
"Yaar sun",0
"Didi ek kaam karo",0
"Bhaiya sunna",0
"Hello...",0
"Haan...",0
"Uh okay...",0
"So um...",0
"I was just...",0
"Hold on let me...",0
"Actually wait",0
"No I mean...",0
"What I meant was...",0
"Okay so basically...",0
"Right so...",0
"You know what I mean",0
"Kind of hard to explain",0
"It is complicated",0
"Never mind forget it",0
"Actually it is nothing",0
"Forget I said that",0
"Where was I",0
"Sorry lost my train of thought",0
"What were we talking about",0
"Oh yes right",0
"Oh I remember now",0
"Okay so coming back to",0
"Anyway so",0
"Moving on",0
"So yeah",0
"Like I was saying",0
"Hello yes this is",0
"Yes speaking",0
"Who is this please",0
"May I know who is calling",0
"Can I ask who this is",0
"Sorry wrong number I think",0
"I think you have the wrong number",0
"This is not the number you are looking for",0
"Are you sure you have the right person",0
"I do not think I know you",0
"We have not spoken before",0
"Oh hi nice to meet you",0
"How did you get this number",0
"A friend gave me your number",0
"Someone suggested I call you",0
"I got your number from",0
"Congratulations on the new job",0
"So happy for you",0
"That is great news",0
"Wow amazing",0
"Really that is wonderful",0
"Oh no that is terrible",0
"I am so sorry to hear that",0
"Hope things get better",0
"Thinking of you",0
"Let me know if you need anything",0
"I am here if you need me",0
"You can count on me",0
"Do not worry it will be fine",0
"It will all work out",0
"Everything happens for a reason",0
"Stay positive",0
"You got this",0
"I believe in you",0
"So proud of you",0
"You did amazing",0
"Well done seriously",0
"That was really impressive",0
"I knew you could do it",0
"Told you so",0
"See I was right",0
"Ha I knew it",0
"Very funny",0
"Stop it",0
"You are so dramatic",0
"Relax it is fine",0
"Chill out",0
"Do not overthink",0
"It is not a big deal",0
"Let it go",0
"Move on yaar",0
"Pagal ho gaye ho kya",0
"Kya bakwaas hai",0
"Bhai seriously",0
"Yaar pagal mat bano",0
"Chillax karo",0
"Kuch nahi hoga",0
"Sab theek ho jaayega",0
"Tension mat lo",0
"Relax karo yaar",0
"Cool ho jaao",0
"I need to go now",0
"Got to run",0
"Catch you later then",0
"Okay I have to hang up",0
"Someone is at the door",0
"My other phone is ringing",0
"I have another call",0
"Can I call you right back",0
"Give me a minute I will call",0
"Talk to you soon okay",0
"Okay love you bye",0
"Take care bye bye",0
"Okay mama bye",0
"Haan papa bye",0
"Okay didi bye",0
"Chalo bhai bye",0
"Okay yaar talk later",0
"Alright catch you on the flip side",0
"Later",0
"Peace",0
"Ciao",0
"Tata",0
"Cheerio",0
"Happy new year",0
"Happy diwali",0
"Happy holi",0
"Happy eid",0
"Merry christmas",0
"Best wishes",0
"Congratulations",0
"All the best",0
"Wish you luck",0
"Sending good vibes",0
"Stay safe",0
"Stay healthy",0
"God bless you",0
"Blessings",0
"Take good care of yourself",0
"Missing you",0
"Think about you often",0
"You crossed my mind today",0
"Just wanted to hear your voice",0
"Wanted to say hi",0
"No particular reason just called",0
"Oh nothing just bored",0
"Sitting at home doing nothing",0
"Nothing much just chilling",0
"Watching TV",0
"On my phone",0
"Just scrolling",0
"Reading a book",0
"Listening to music",0
"Out for a walk",0
"Just got back from a walk",0
"Had tea",0
"Just had lunch",0
"Making dinner",0
"Cooking something",0
"What should I cook today",0
"Any suggestions for dinner",0
"I am hungry yaar",0
"Want to order food",0
"Pizza or biryani",0
"What are you having for dinner",0
"Did you eat",0
"Have you eaten yet",0
"Khaana kha liya",0
"Khana khaya kya",0
"Subah kya khaya",0
"Chai piya kya",0
"Chai pi lete hain",0
"Chai banana",0
"Biscuit khatam ho gaye",0
"Market se kuch laana hai",0
"Dudh khatam ho gaya",0
"Sabzi nahi hai ghar mein",0
"Kal market jaana hai",0
"List ready kar lo",0
"Okay main le aaunga",0
"No problem le aata hoon",0
"Achha yaad dila diya",0
"Haan bilkul le aata hoon",0
"Okay done",0
"Consider it done",0
"Already on it",0
"Working on it",0
"Almost finished",0
"Just wrapping up",0
"Nearly done",0
"Five more minutes",0
"Bas ek kaam bacha hai",0
"Almost ho gaya",0
"Thoda aur time chahiye",0
"Kal tak ho jaayega",0
"Pakka kal",0
"Promise kal deta hoon",0
"Kal pakka",0
"Bhai kal zaroor",0
"Haan kal tak bhej deta hoon",0
"Sure kal milega",0
"I forgot completely",0
"Totally slipped my mind",0
"So sorry I forgot",0
"My bad",0
"Oops my mistake",0
"I messed up sorry",0
"Will not happen again",0
"I apologize",0
"My apologies",0
"Maafi chahta hoon",0
"Sorry yaar galti ho gayi",0
"Bhool gaya tha",0
"Yaad nahi raha",0
"Next time pakka yaad rakhonga",0
"Aage se dhyan rakhunga",0
"Ho jaata hai kabhi kabhi",0
"Koi baat nahi",0
"Chalta hai",0
"No big deal",0
"Happens to the best of us",0
"Do not worry about it",0
"It is fine really",0
"I am not upset",0
"All is good",0
"We are good",0
"No hard feelings",0
"All forgiven",0
